dataset,method,image_id,height,width,runtime_s,status
BSDS500,GWC,160006,321,481,0.058373,OK
BSDS500,GWC,16004,321,481,0.056649,OK
BSDS500,GWC,160067,321,481,0.053547,OK
BSDS500,GWC,16068,321,481,0.058702,OK
BSDS500,GWC,161045,321,481,0.052410,OK
BSDS500,GWC,163004,481,321,0.054092,OK
BSDS500,GWC,163096,481,321,0.053967,OK
BSDS500,GWC,164046,481,321,0.052772,OK
BSDS500,GWC,168084,321,481,0.055587,OK
BSDS500,GWC,17067,481,321,0.054198,OK
BSDS500,GWC,175083,321,481,0.057108,OK
BSDS500,GWC,176051,321,481,0.056065,OK
BSDS500,GWC,179084,321,481,0.058598,OK
BSDS500,GWC,181021,481,321,0.059977,OK
BSDS500,GWC,183066,321,481,0.058090,OK
BSDS500,GWC,185092,321,481,0.055219,OK
BSDS500,GWC,187058,321,481,0.054082,OK
BSDS500,GWC,187099,321,481,0.051639,OK
BSDS500,GWC,188025,321,481,0.060008,OK
BSDS500,GWC,189006,481,321,0.058158,OK
BSDS500,GWC,189013,481,321,0.055206,OK
BSDS500,GWC,189029,481,321,0.053413,OK
BSDS500,GWC,189096,321,481,0.061821,OK
BSDS500,GWC,196027,481,321,0.059038,OK
BSDS500,GWC,196040,481,321,0.059721,OK
BSDS500,GWC,196062,321,481,0.053637,OK
BSDS500,GWC,196088,321,481,0.054274,OK
BSDS500,GWC,198087,481,321,0.052164,OK
BSDS500,GWC,20069,481,321,0.052333,OK
BSDS500,GWC,201080,321,481,0.052871,OK
BSDS500,GWC,2018,481,321,0.056496,OK
BSDS500,GWC,202000,321,481,0.053117,OK
BSDS500,GWC,206062,321,481,0.055983,OK
BSDS500,GWC,206097,321,481,0.052435,OK
BSDS500,GWC,207038,321,481,0.051745,OK
BSDS500,GWC,207049,321,481,0.052858,OK
BSDS500,GWC,208078,321,481,0.052154,OK
BSDS500,GWC,209021,321,481,0.053963,OK
BSDS500,GWC,217013,481,321,0.052327,OK
BSDS500,GWC,217090,321,481,0.052638,OK
BSDS500,GWC,220003,321,481,0.059865,OK
BSDS500,GWC,223004,481,321,0.059287,OK
BSDS500,GWC,223060,321,481,0.055703,OK
BSDS500,GWC,225022,481,321,0.053338,OK
BSDS500,GWC,226022,321,481,0.052684,OK
BSDS500,GWC,226033,321,481,0.055259,OK
BSDS500,GWC,226043,481,321,0.057252,OK
BSDS500,GWC,226060,481,321,0.058631,OK
BSDS500,GWC,228076,321,481,0.059223,OK
BSDS500,GWC,230063,481,321,0.052476,OK
BSDS500,GWC,230098,481,321,0.054451,OK
BSDS500,GWC,23050,481,321,0.052627,OK
BSDS500,GWC,232076,321,481,0.052138,OK
BSDS500,GWC,235098,321,481,0.051751,OK
BSDS500,GWC,238025,481,321,0.053545,OK
BSDS500,GWC,243095,481,321,0.054157,OK
BSDS500,GWC,246009,481,321,0.052711,OK
BSDS500,GWC,247003,321,481,0.053700,OK
BSDS500,GWC,247012,321,481,0.056248,OK
BSDS500,GWC,249021,481,321,0.053098,OK
BSDS500,GWC,250047,481,321,0.053575,OK
BSDS500,GWC,250087,481,321,0.054186,OK
BSDS500,GWC,253016,321,481,0.053552,OK
BSDS500,GWC,253092,481,321,0.063292,OK
BSDS500,GWC,257098,481,321,0.053494,OK
BSDS500,GWC,258089,321,481,0.052428,OK
BSDS500,GWC,259060,481,321,0.054353,OK
BSDS500,GWC,267036,481,321,0.055832,OK
BSDS500,GWC,268048,321,481,0.052480,OK
BSDS500,GWC,268074,481,321,0.054255,OK
BSDS500,GWC,277053,321,481,0.054803,OK
BSDS500,GWC,279005,481,321,0.058158,OK
BSDS500,GWC,28083,321,481,0.058679,OK
BSDS500,GWC,281017,481,321,0.054509,OK
BSDS500,GWC,285022,321,481,0.052394,OK
BSDS500,GWC,288024,321,481,0.052618,OK
BSDS500,GWC,289011,481,321,0.051128,OK
BSDS500,GWC,290035,321,481,0.052957,OK
BSDS500,GWC,29030,321,481,0.051625,OK
BSDS500,GWC,296028,321,481,0.054147,OK
BSDS500,GWC,296058,321,481,0.051062,OK
BSDS500,GWC,302022,481,321,0.053533,OK
BSDS500,GWC,306051,481,321,0.055369,OK
BSDS500,GWC,306052,321,481,0.054156,OK
BSDS500,GWC,3063,321,481,0.052860,OK
BSDS500,GWC,309040,321,481,0.052226,OK
BSDS500,GWC,317043,321,481,0.052544,OK
BSDS500,GWC,326025,321,481,0.052253,OK
BSDS500,GWC,326085,481,321,0.055937,OK
BSDS500,GWC,33044,481,321,0.059774,OK
BSDS500,GWC,334025,481,321,0.052361,OK
BSDS500,GWC,335088,321,481,0.053751,OK
BSDS500,GWC,335094,321,481,0.053021,OK
